,city,X,Y,items,weights,profit
4122,4122,8575,6815,"[4121, 8581, 13041, 17501, 21961]",[1003 1006 1002 1007 1004],[ 25 201 892  19 411]
4123,4123,8576,7947,"[4122, 8582, 13042, 17502, 21962]",[1009 1006 1004 1002 1005],[744 309 482 209 908]
4124,4124,8578,8140,"[4123, 8583, 13043, 17503, 21963]",[1005 1008 1004 1005 1002],[255 463 166 781 881]
4125,4125,8579,6724,"[4124, 8584, 13044, 17504, 21964]",[1008 1004 1004 1005 1004],[464 165  79 596 246]
4126,4126,8581,7836,"[4125, 8585, 13045, 17505, 21965]",[1002 1009 1005 1008 1006],[316 603 661 714 725]
4127,4127,8581,8059,"[4126, 8586, 13046, 17506, 21966]",[1005 1001 1003 1009 1000],[678 389 174 223 496]
4128,4128,8581,8302,"[4127, 8587, 13047, 17507, 21967]",[1001 1003 1002 1001 1005],[258 833 685 469 194]
4129,4129,8581,8534,"[4128, 8588, 13048, 17508, 21968]",[1008 1002 1001 1000 1007],[692  67 868 812 195]
4130,4130,8582,7806,"[4129, 8589, 13049, 17509, 21969]",[1000 1005 1002 1008 1001],[989 559 151 154 496]
4131,4131,8583,7786,"[4130, 8590, 13050, 17510, 21970]",[1003 1001 1009 1006 1000],[202 256 308  32 332]
4132,4132,8584,7533,"[4131, 8591, 13051, 17511, 21971]",[1004 1004 1009 1009 1004],[713 770 336 494 237]
4133,4133,8584,7988,"[4132, 8592, 13052, 17512, 21972]",[1009 1006 1006 1007 1001],[451 248 526 362 928]
4134,4134,8585,7291,"[4133, 8593, 13053, 17513, 21973]",[1007 1004 1003 1008 1005],[144  32  97  80 962]
4135,4135,8586,7018,"[4134, 8594, 13054, 17514, 21974]",[1004 1002 1009 1000 1003],[635 245 704 928 951]
4136,4136,8586,7725,"[4135, 8595, 13055, 17515, 21975]",[1008 1003 1008 1001 1006],[ 52 833 131 877 414]
4137,4137,8587,7463,"[4136, 8596, 13056, 17516, 21976]",[1003 1004 1000 1006 1003],[354 863 416 125 139]
4138,4138,8587,9090,"[4137, 8597, 13057, 17517, 21977]",[1008 1005 1001 1004 1006],[509 794 327 397  89]
4139,4139,8589,6482,"[4138, 8598, 13058, 17518, 21978]",[1001 1001 1008 1008 1004],[493 668  99 987 269]
4140,4140,8591,6917,"[4139, 8599, 13059, 17519, 21979]",[1009 1002 1000 1000 1007],[464 455 343 184 919]
4141,4141,8594,6604,"[4140, 8600, 13060, 17520, 21980]",[1005 1004 1003 1000 1009],[770 768 229 121 508]
4142,4142,8596,7261,"[4141, 8601, 13061, 17521, 21981]",[1003 1007 1005 1007 1008],[629 677 508 236 583]
4143,4143,8596,7493,"[4142, 8602, 13062, 17522, 21982]",[1004 1005 1008 1008 1005],[ 46 777 277 633 292]
4144,4144,8597,6533,"[4143, 8603, 13063, 17523, 21983]",[1006 1005 1002 1006 1004],[467 233 117 151 950]
4145,4145,8597,6766,"[4144, 8604, 13064, 17524, 21984]",[1001 1007 1007 1008 1006],[838 466  44 297 911]
4146,4146,8600,6938,"[4145, 8605, 13065, 17525, 21985]",[1007 1000 1005 1009 1003],[954 520 601  35 605]
4147,4147,8600,7868,"[4146, 8606, 13066, 17526, 21986]",[1005 1003 1003 1000 1008],[942 530 635 283 754]
4148,4148,8602,6887,"[4147, 8607, 13067, 17527, 21987]",[1005 1006 1009 1003 1008],[228 749 410 506 972]
4149,4149,8602,7120,"[4148, 8608, 13068, 17528, 21988]",[1006 1005 1006 1005 1007],[280 824 918  19 167]
4150,4150,8604,8242,"[4149, 8609, 13069, 17529, 21989]",[1002 1000 1008 1008 1007],[985 816 318 695 393]
4151,4151,8605,9142,"[4150, 8610, 13070, 17530, 21990]",[1007 1007 1004 1002 1006],[716  86 488 325 274]
4152,4152,8607,8404,"[4151, 8611, 13071, 17531, 21991]",[1008 1007 1000 1007 1000],[653 201 547 911 657]
4153,4153,8608,6523,"[4152, 8612, 13072, 17532, 21992]",[1001 1009 1000 1005 1004],[ 88 694 732 905 418]
4154,4154,8610,8333,"[4153, 8613, 13073, 17533, 21993]",[1000 1007 1009 1001 1009],[256 489 894 258 826]
4155,4155,8612,6655,"[4154, 8614, 13074, 17534, 21994]",[1002 1003 1004 1000 1002],[685 717 805 692 534]
4156,4156,8614,6837,"[4155, 8615, 13075, 17535, 21995]",[1002 1005 1005 1002 1004],[371 696 367 642 755]
4157,4157,8615,7980,"[4156, 8616, 13076, 17536, 21996]",[1002 1004 1009 1004 1000],[783 139 331  12 105]
4158,4158,8615,8212,"[4157, 8617, 13077, 17537, 21997]",[1000 1008 1001 1000 1001],[618 113 837 815 368]
4159,4159,8617,8172,"[4158, 8618, 13078, 17538, 21998]",[1009 1002 1006 1004 1004],[174 220 842 224 123]
4160,4160,8618,6514,"[4159, 8619, 13079, 17539, 21999]",[1009 1006 1001 1007 1005],[266 422 418 212 901]
4161,4161,8618,6979,"[4160, 8620, 13080, 17540, 22000]",[1002 1009 1000 1006 1005],[357 207 153 625 550]
4162,4162,8622,7353,"[4161, 8621, 13081, 17541, 22001]",[1006 1007 1006 1006 1001],[607  89 794  57 718]
4163,4163,8622,8283,"[4162, 8622, 13082, 17542, 22002]",[1006 1007 1006 1007 1004],[639 696 148 872 666]
4164,4164,8624,8475,"[4163, 8623, 13083, 17543, 22003]",[1000 1000 1005 1002 1002],[522 601  54 758 322]
4165,4165,8625,6605,"[4164, 8624, 13084, 17544, 22004]",[1009 1003 1002 1004 1000],[273 555 207 614 109]
4166,4166,8627,7929,"[4165, 8625, 13085, 17545, 22005]",[1007 1006 1008 1002 1007],[519 973  87  73 322]
4167,4167,8627,8395,"[4166, 8626, 13086, 17546, 22006]",[1008 1005 1003 1001 1000],[335 271 679 802 179]
4168,4168,8628,6757,"[4167, 8627, 13087, 17547, 22007]",[1008 1007 1004 1004 1002],[439 152 545 717 433]
4169,4169,8628,7232,"[4168, 8628, 13088, 17548, 22008]",[1009 1005 1009 1002 1002],[111 277 758 322 477]
4170,4170,8628,8142,"[4169, 8629, 13089, 17549, 22009]",[1000 1009 1006 1001 1001],[470  49 686 391  57]
4171,4171,8629,7202,"[4170, 8630, 13090, 17550, 22010]",[1004 1002 1003 1002 1001],[860 548 963 986 169]
4172,4172,8630,6939,"[4171, 8631, 13091, 17551, 22011]",[1002 1008 1003 1005 1008],[610 589 131 813 375]
4173,4173,8632,6888,"[4172, 8632, 13092, 17552, 22012]",[1007 1003 1009 1007 1003],[592 899 100 714  94]
4174,4174,8632,8061,"[4173, 8633, 13093, 17553, 22013]",[1004 1005 1001 1000 1001],[526 203 827 262 981]
4175,4175,8633,6646,"[4174, 8634, 13094, 17554, 22014]",[1005 1000 1005 1005 1009],[426 362  97 415 458]
4176,4176,8634,7556,"[4175, 8635, 13095, 17555, 22015]",[1006 1005 1005 1006 1006],[ 59 532 878 168 755]
4177,4177,8635,7050,"[4176, 8636, 13096, 17556, 22016]",[1006 1002 1005 1009 1004],[799 829 910 128 539]
4178,4178,8635,7980,"[4177, 8637, 13097, 17557, 22017]",[1000 1004 1000 1000 1006],[618 758 718 618 849]
4179,4179,8636,6585,"[4178, 8638, 13098, 17558, 22018]",[1009 1002 1000 1009 1007],[856 781 693 379 110]
4180,4180,8637,6788,"[4179, 8639, 13099, 17559, 22019]",[1000 1000 1009 1004 1000],[704 491   6 934 986]
4181,4181,8637,7475,"[4180, 8640, 13100, 17560, 22020]",[1002 1009 1006 1004 1006],[ 96 749 893 100 295]
4182,4182,8639,6494,"[4181, 8641, 13101, 17561, 22021]",[1009 1009 1004 1002 1002],[846 626 856 106 680]
4183,4183,8639,6737,"[4182, 8642, 13102, 17562, 22022]",[1001 1003 1008 1005 1001],[353 214 955 377 797]
4184,4184,8640,8112,"[4183, 8643, 13103, 17563, 22023]",[1006 1002 1008 1005 1000],[676 626 241 484  25]
4185,4185,8641,6687,"[4184, 8644, 13104, 17564, 22024]",[1009 1008 1001 1008 1006],[714 975 467 885 649]
4186,4186,8643,7111,"[4185, 8645, 13105, 17565, 22025]",[1007 1000 1006 1004 1001],[394 231 962 816 971]
4187,4187,8643,7334,"[4186, 8646, 13106, 17566, 22026]",[1006 1000 1000 1001 1007],[310 205 963 479 515]
4188,4188,8646,7738,"[4187, 8647, 13107, 17567, 22027]",[1003 1005 1000 1003 1009],[323 978 734 759 385]
4189,4189,8649,8355,"[4188, 8648, 13108, 17568, 22028]",[1002 1001 1004 1006 1006],[947 363 140 654 809]
4190,4190,8651,7395,"[4189, 8649, 13109, 17569, 22029]",[1006 1008 1000 1002 1004],[710 345 491 453 298]
4191,4191,8651,8537,"[4190, 8650, 13110, 17570, 22030]",[1002 1003 1008 1008 1009],[974 190 686 667  21]
4192,4192,8652,6899,"[4191, 8651, 13111, 17571, 22031]",[1008 1004 1004 1003 1009],[666 704 735 479 298]
4193,4193,8655,8214,"[4192, 8652, 13112, 17572, 22032]",[1002 1000 1008 1007 1002],[272 528 696 339 874]
4194,4194,8659,8143,"[4193, 8653, 13113, 17573, 22033]",[1009 1000 1002 1001 1005],[109  18 601 920 719]
4195,4195,8661,7860,"[4194, 8654, 13114, 17574, 22034]",[1004 1006 1000 1001 1004],[935 415 984 392 859]
4196,4196,8661,8315,"[4195, 8655, 13115, 17575, 22035]",[1001 1004 1009 1000 1000],[305  88 824 183 738]
4197,4197,8662,8073,"[4196, 8656, 13116, 17576, 22036]",[1008 1009 1004 1000 1006],[500 257 237 419 856]
4198,4198,8663,6657,"[4197, 8657, 13117, 17577, 22037]",[1004 1006 1009 1009 1006],[260 733 540 422 328]
4199,4199,8666,7517,"[4198, 8658, 13118, 17578, 22038]",[1008 1006 1002 1007 1004],[100 270 710 992 630]
4200,4200,8667,6556,"[4199, 8659, 13119, 17579, 22039]",[1001 1004 1005 1007 1002],[578 107 279 432 133]
4201,4201,8668,8386,"[4200, 8660, 13120, 17580, 22040]",[1002 1001 1000 1008 1008],[541 665  22 949 857]
4202,4202,8669,6506,"[4201, 8661, 13121, 17581, 22041]",[1002 1002 1009 1009 1005],[233 486 823 600 820]
4203,4203,8669,7203,"[4202, 8662, 13122, 17582, 22042]",[1008 1003 1005 1007 1003],[383 220 503 128 464]
4204,4204,8670,7891,"[4203, 8663, 13123, 17583, 22043]",[1003 1004 1008 1008 1001],[473 660 564  75  52]
4205,4205,8671,7628,"[4204, 8664, 13124, 17584, 22044]",[1003 1004 1002 1003 1005],[204 504 128 493 678]
4206,4206,8673,8043,"[4205, 8665, 13125, 17585, 22045]",[1009 1004 1000 1003 1001],[118 189 232 810 162]
4207,4207,8673,8265,"[4206, 8666, 13126, 17586, 22046]",[1002 1006 1001 1009 1004],[397 398 829 257 904]
4208,4208,8674,6860,"[4207, 8667, 13127, 17587, 22047]",[1005 1008 1004 1005 1002],[563 652 608 198 615]
4209,4209,8676,7750,"[4208, 8668, 13128, 17588, 22048]",[1000 1002 1000 1003 1001],[987 989 609 446 616]
4210,4210,8676,7982,"[4209, 8669, 13129, 17589, 22049]",[1002 1003 1006 1007 1004],[685 258 470 639 919]
4211,4211,8678,7932,"[4210, 8670, 13130, 17590, 22050]",[1003 1001 1000 1008 1006],[ 39 312  75 282 557]
4212,4212,8683,8508,"[4211, 8671, 13131, 17591, 22051]",[1006 1008 1005 1000 1002],[321 475 447 547 742]
4213,4213,8684,8488,"[4212, 8672, 13132, 17592, 22052]",[1008 1008 1005 1008 1005],[590 435 146 766 701]
4214,4214,8685,7073,"[4213, 8673, 13133, 17593, 22053]",[1004 1008 1004 1003 1006],[699 199 376 360 350]
4215,4215,8686,6587,"[4214, 8674, 13134, 17594, 22054]",[1003 1001 1000 1004 1002],[829 690 909 897 888]
4216,4216,8686,6830,"[4215, 8675, 13135, 17595, 22055]",[1002 1008 1005 1002 1006],[780 760 112 686 529]
4217,4217,8687,7032,"[4216, 8676, 13136, 17596, 22056]",[1007 1003 1009 1000 1004],[508 334 644 191  58]
4218,4218,8688,6780,"[4217, 8677, 13137, 17597, 22057]",[1001 1009 1004 1000 1009],[ 22 867 713  76  79]
4219,4219,8688,7477,"[4218, 8678, 13138, 17598, 22058]",[1000 1009 1008 1008 1004],[850 517 741 209 956]
4220,4220,8688,7922,"[4219, 8679, 13139, 17599, 22059]",[1006 1005 1001 1001 1002],[888  85 465 549 957]
4221,4221,8690,7427,"[4220, 8680, 13140, 17600, 22060]",[1002 1000 1009 1009 1005],[270 557 740 642  48]
4222,4222,8691,6931,"[4221, 8681, 13141, 17601, 22061]",[1003 1006 1006 1002 1001],[169 995 392 398 986]
4223,4223,8694,7326,"[4222, 8682, 13142, 17602, 22062]",[1008 1008 1005 1006 1008],[573  20 434 563 183]
4224,4224,8695,7548,"[4223, 8683, 13143, 17603, 22063]",[1004 1003 1005 1006 1005],[234 358 973 640 239]
4225,4225,8696,8448,"[4224, 8684, 13144, 17604, 22064]",[1000 1009 1003 1005 1005],[132 679 888 707 128]
4226,4226,8698,7013,"[4225, 8685, 13145, 17605, 22065]",[1007 1005 1004 1004 1006],[613 841 625 692 571]
4227,4227,8700,6740,"[4226, 8686, 13146, 17606, 22066]",[1003 1002 1000 1004 1008],[587 693 808 535 792]
4228,4228,8700,6972,"[4227, 8687, 13147, 17607, 22067]",[1005 1008 1005 1003 1008],[348 352 839 904 624]
4229,4229,8702,7599,"[4228, 8688, 13148, 17608, 22068]",[1002 1009 1000 1000 1001],[836 736 760 402 313]
4230,4230,8703,6902,"[4229, 8689, 13149, 17609, 22069]",[1002 1006 1004 1009 1006],[759 863 599 556 925]
4231,4231,8705,7781,"[4230, 8690, 13150, 17610, 22070]",[1001 1001 1008 1008 1005],[248 247 149 345 497]
4232,4232,8705,8226,"[4231, 8691, 13151, 17611, 22071]",[1003 1002 1002 1009 1009],[438 484 166  41 985]
4233,4233,8707,8186,"[4232, 8692, 13152, 17612, 22072]",[1008 1008 1007 1000 1007],[ 93 170 448 542 727]
4234,4234,8709,7215,"[4233, 8693, 13153, 17613, 22073]",[1001 1004 1007 1000 1001],[647  26  12 423 673]
4235,4235,8710,7428,"[4234, 8694, 13154, 17614, 22074]",[1001 1008 1004 1007 1008],[389 268 111  94 595]
4236,4236,8711,6720,"[4235, 8695, 13155, 17615, 22075]",[1003 1006 1001 1000 1004],[772 339 833 233 582]
4237,4237,8711,8338,"[4236, 8696, 13156, 17616, 22076]",[1003 1005 1006 1005 1002],[605 990 114 881 411]
4238,4238,8712,7387,"[4237, 8697, 13157, 17617, 22077]",[1009 1005 1009 1006 1001],[412 993 524 576 806]
4239,4239,8713,7812,"[4238, 8698, 13158, 17618, 22078]",[1001 1003 1008 1008 1000],[304  30 280 550 174]
4240,4240,8718,8409,"[4239, 8699, 13159, 17619, 22079]",[1001 1007 1008 1009 1002],[756 120 530 640 949]
4241,4241,8722,6700,"[4240, 8700, 13160, 17620, 22080]",[1007 1007 1001 1005 1008],[ 80 547 855 952 167]
4242,4242,8722,7155,"[4241, 8701, 13161, 17621, 22081]",[1005 1009 1001 1004 1005],[418  12 296 139 759]
4243,4243,8722,7843,"[4242, 8702, 13162, 17622, 22082]",[1002 1009 1005 1009 1000],[713  43 812 489 776]
4244,4244,8723,8287,"[4243, 8703, 13163, 17623, 22083]",[1008 1002 1007 1003 1008],[878 403 877 616 293]
4245,4245,8725,7539,"[4244, 8704, 13164, 17624, 22084]",[1003 1000 1008 1000 1005],[218 459 852 354 920]
4246,4246,8726,7984,"[4245, 8705, 13165, 17625, 22085]",[1007 1002 1008 1009 1001],[ 93 751 662 312 866]
4247,4247,8727,6802,"[4246, 8706, 13166, 17626, 22086]",[1005 1008 1006 1001 1005],[360 298 424 268 643]
4248,4248,8728,6559,"[4247, 8707, 13167, 17627, 22087]",[1007 1002 1000 1006 1008],[284  11 415 973 633]
4249,4249,8728,7014,"[4248, 8708, 13168, 17628, 22088]",[1009 1000 1002 1005 1000],[849 386 142 174 196]
4250,4250,8728,7257,"[4249, 8709, 13169, 17629, 22089]",[1008 1007 1000 1001 1003],[397 246 979 487 581]
4251,4251,8732,6933,"[4250, 8710, 13170, 17630, 22090]",[1007 1005 1003 1009 1005],[938 708 882 483 561]
4252,4252,8733,7600,"[4251, 8711, 13171, 17631, 22091]",[1007 1009 1008 1000 1001],[121  64 985  36 636]
4253,4253,8734,6873,"[4252, 8712, 13172, 17632, 22092]",[1005 1003 1006 1003 1007],[790 488 529 359 331]
4254,4254,8736,8450,"[4253, 8713, 13173, 17633, 22093]",[1009 1003 1008 1008 1008],[594 120 651 770 241]
4255,4255,8737,6812,"[4254, 8714, 13174, 17634, 22094]",[1001 1007 1004 1003 1007],[ 59 686 933 166 377]
4256,4256,8738,7489,"[4255, 8715, 13175, 17635, 22095]",[1009 1004 1001 1009 1008],[732 920 547 132 621]
4257,4257,8740,7196,"[4256, 8716, 13176, 17636, 22096]",[1006 1007 1008 1003 1002],[682 180 234 921 728]
4258,4258,8743,6903,"[4257, 8717, 13177, 17637, 22097]",[1001 1002 1003 1002 1005],[744 743 317 136 473]
4259,4259,8743,7368,"[4258, 8718, 13178, 17638, 22098]",[1002 1007 1000 1004 1002],[395  20 371 582 993]
4260,4260,8744,7803,"[4259, 8719, 13179, 17639, 22099]",[1001 1006 1001 1008 1004],[987  81 419 401 970]
4261,4261,8745,7096,"[4260, 8720, 13180, 17640, 22100]",[1001 1006 1007 1007 1000],[451 584 458 882 391]
4262,4262,8745,8248,"[4261, 8721, 13181, 17641, 22101]",[1006 1007 1007 1006 1007],[137 164 273 678 321]
4263,4263,8746,7065,"[4262, 8722, 13182, 17642, 22102]",[1005 1005 1005 1005 1005],[ 83 645  43  86  43]
4264,4264,8746,7308,"[4263, 8723, 13183, 17643, 22103]",[1006 1002 1000 1005 1003],[778 809 942 134 822]
4265,4265,8748,6550,"[4264, 8724, 13184, 17644, 22104]",[1007 1006 1004 1004 1003],[  6 642 643 596 926]
4266,4266,8748,6792,"[4265, 8725, 13185, 17645, 22105]",[1009 1006 1008 1008 1004],[959  36  99 182 753]
4267,4267,8750,6742,"[4266, 8726, 13186, 17646, 22106]",[1007 1004 1006 1006 1005],[302 907  34 452 810]
4268,4268,8750,6964,"[4267, 8727, 13187, 17647, 22107]",[1008 1004 1009 1001 1001],[612 554 507 192 724]
4269,4269,8750,7439,"[4268, 8728, 13188, 17648, 22108]",[1008 1001 1003 1009 1003],[332 926 378 871 941]
4270,4270,8750,8359,"[4269, 8729, 13189, 17649, 22109]",[1006 1008 1004 1004 1004],[ 89 599 959 449 912]
4271,4271,8752,7389,"[4270, 8730, 13190, 17650, 22110]",[1000 1007 1009 1000 1003],[690 713 299 303 524]
4272,4272,8752,8309,"[4271, 8731, 13191, 17651, 22111]",[1000 1005 1003 1000 1004],[870 609 933 952 427]
4273,4273,8755,7551,"[4272, 8732, 13192, 17652, 22112]",[1008 1002 1008 1009 1007],[847 198 997 449 448]
4274,4274,8758,8410,"[4273, 8733, 13193, 17653, 22113]",[1000 1009 1002 1006 1007],[570 589 180 318 411]
4275,4275,8759,8168,"[4274, 8734, 13194, 17654, 22114]",[1002 1009 1009 1005 1000],[214 717 705 408 415]
4276,4276,8759,8390,"[4275, 8735, 13195, 17655, 22115]",[1009 1000 1003 1006 1008],[944 260 631 278 962]
4277,4277,8762,8097,"[4276, 8736, 13196, 17656, 22116]",[1006 1008 1005 1002 1002],[587 244 549 727 273]
4278,4278,8763,7359,"[4277, 8737, 13197, 17657, 22117]",[1002 1001 1001 1009 1005],[159 265 324 275 197]
4279,4279,8764,8037,"[4278, 8738, 13198, 17658, 22118]",[1005 1004 1005 1001 1003],[404 309 889 619 165]
4280,4280,8766,6844,"[4279, 8739, 13199, 17659, 22119]",[1002 1002 1000 1007 1005],[ 93 786 503  88 290]
4281,4281,8766,7986,"[4280, 8740, 13200, 17660, 22120]",[1007 1001 1004 1002 1005],[471 556 378 387 552]
4282,4282,8769,6773,"[4281, 8741, 13201, 17661, 22121]",[1004 1002 1008 1006 1006],[951 640 463 616 270]
4283,4283,8770,6743,"[4282, 8742, 13202, 17662, 22122]",[1004 1009 1006 1000 1003],[630 195 107 829 218]
4284,4284,8771,6723,"[4283, 8743, 13203, 17663, 22123]",[1001 1003 1009 1007 1000],[799 196 885 851 505]
4285,4285,8771,6945,"[4284, 8744, 13204, 17664, 22124]",[1001 1008 1001 1006 1002],[227 309 539 230 917]
4286,4286,8771,7643,"[4285, 8745, 13205, 17665, 22125]",[1004 1007 1000 1005 1000],[731 416 997  65 519]
4287,4287,8773,6682,"[4286, 8746, 13206, 17666, 22126]",[1009 1008 1009 1005 1006],[553 179 808  69  18]
4288,4288,8776,7299,"[4287, 8747, 13207, 17667, 22127]",[1002 1003 1001 1007 1000],[670 944 155 670 859]
4289,4289,8779,7936,"[4288, 8748, 13208, 17668, 22128]",[1007 1000 1005 1009 1006],[258 334 517 740 338]
4290,4290,8781,6966,"[4289, 8749, 13209, 17669, 22129]",[1003 1005 1007 1002 1001],[941 955 867 458 442]
4291,4291,8781,7431,"[4290, 8750, 13210, 17670, 22130]",[1005 1005 1008 1008 1006],[191 250 666 876 853]
4292,4292,8781,8341,"[4291, 8751, 13211, 17671, 22131]",[1002 1004 1001 1003 1008],[392 130 132 716 193]
4293,4293,8782,6925,"[4292, 8752, 13212, 17672, 22132]",[1009 1006 1002 1000 1009],[463 162 417 413 379]
4294,4294,8782,7178,"[4293, 8753, 13213, 17673, 22133]",[1000 1001 1003 1003 1006],[114 843 346 826 403]
4295,4295,8783,8068,"[4294, 8754, 13214, 17674, 22134]",[1002 1001 1002 1008 1004],[446 502 608 423 997]
4296,4296,8787,8432,"[4295, 8755, 13215, 17675, 22135]",[1009 1006 1001 1002 1009],[727 450 678 888 843]
4297,4297,8791,6734,"[4296, 8756, 13216, 17676, 22136]",[1005 1003 1001 1005 1001],[377   6 384 159 295]
4298,4298,8792,7401,"[4297, 8757, 13217, 17677, 22137]",[1004 1003 1001 1002 1007],[714 221  37 506  11]
4299,4299,8792,7866,"[4298, 8758, 13218, 17678, 22138]",[1002 1005 1007 1004 1008],[596 202 137 793 844]
4300,4300,8795,8038,"[4299, 8759, 13219, 17679, 22139]",[1002 1008 1008 1008 1002],[440  83  50 184 983]
4301,4301,8797,7280,"[4300, 8760, 13220, 17680, 22140]",[1009 1008 1001 1005 1003],[688 472 392 671 782]
4302,4302,8797,7745,"[4301, 8761, 13221, 17681, 22141]",[1008 1001 1007 1003 1000],[196 936 208 461 857]
4303,4303,8797,7977,"[4302, 8762, 13222, 17682, 22142]",[1000 1003 1007 1000 1001],[ 20 904 470  99  17]
4304,4304,8799,8402,"[4303, 8763, 13223, 17683, 22143]",[1003 1008 1003 1005 1001],[936 615 128 419 738]
4305,4305,8800,7452,"[4304, 8764, 13224, 17684, 22144]",[1001 1005 1006 1001 1000],[967 575  70 887 498]
4306,4306,8803,7614,"[4305, 8765, 13225, 17685, 22145]",[1002 1005 1004 1003 1005],[916 661 988 512 737]
4307,4307,8805,7563,"[4306, 8766, 13226, 17686, 22146]",[1007 1007 1008 1002 1005],[536 102 194 126 289]
4308,4308,8806,7321,"[4307, 8767, 13227, 17687, 22147]",[1001 1001 1004 1003 1004],[919 485 398 101 291]
4309,4309,8807,7523,"[4308, 8768, 13228, 17688, 22148]",[1009 1008 1001 1009 1008],[986 663  98 446 456]
4310,4310,8811,7654,"[4309, 8769, 13229, 17689, 22149]",[1009 1005 1007 1007 1007],[287 878  95 424 455]
4311,4311,8812,7412,"[4310, 8770, 13230, 17690, 22150]",[1004 1003 1002 1006 1000],[655  44 771 117 647]
4312,4312,8813,6694,"[4311, 8771, 13231, 17691, 22151]",[1003 1008 1000 1007 1005],[902 869 832 888 396]
4313,4313,8814,7826,"[4312, 8772, 13232, 17692, 22152]",[1004 1005 1008 1001 1009],[575  28 272 101 198]
4314,4314,8818,7048,"[4313, 8773, 13233, 17693, 22153]",[1003 1006 1002 1009 1000],[411 912 310 416 258]
4315,4315,8819,7018,"[4314, 8774, 13234, 17694, 22154]",[1001 1006 1009 1006 1006],[357 250 856 526 718]
4316,4316,8820,7230,"[4315, 8775, 13235, 17695, 22155]",[1007 1002 1005 1001 1000],[ 66 569 670 963 506]
4317,4317,8820,7918,"[4316, 8776, 13236, 17696, 22156]",[1006 1003 1006 1004 1003],[214 675 403 238 452]
4318,4318,8821,6967,"[4317, 8777, 13237, 17697, 22157]",[1003 1008 1006 1009 1005],[258 355  13 682 667]
4319,4319,8822,6715,"[4318, 8778, 13238, 17698, 22158]",[1005 1003 1004 1001 1004],[ 95  52 730  15 659]
4320,4320,8824,6907,"[4319, 8779, 13239, 17699, 22159]",[1003 1002 1008 1002 1009],[512 660 602 460 522]
4321,4321,8824,7352,"[4320, 8780, 13240, 17700, 22160]",[1005 1000 1000 1005 1004],[891 350 826 181 925]
4322,4322,8826,8009,"[4321, 8781, 13241, 17701, 22161]",[1003 1004 1006 1003 1008],[517 214 419 979 261]
4323,4323,8829,6796,"[4322, 8782, 13242, 17702, 22162]",[1006 1001 1007 1008 1003],[254 215 837 114 109]
4324,4324,8829,7706,"[4323, 8783, 13243, 17703, 22163]",[1009 1006 1006 1002 1006],[497 203 585 295 668]
4325,4325,8836,7777,"[4324, 8784, 13244, 17704, 22164]",[1009 1007 1009 1005 1004],[568 774 677 168 348]
4326,4326,8839,7251,"[4325, 8785, 13245, 17705, 22165]",[1003 1004 1000 1002 1001],[386 165  17 457 660]
